player_id,name,long_name,position,nationality,dob,primary_club,overall,potential,value_eur,wage_eur,age,height_cm,weight_kg,international_reputation,pace,shooting,passing,dribbling,defending,physic,nationality_norm,group
236007,E. Barco,Ezequiel Omar Barco,"LM, ST, LW",Argentina,1999-03-29,River Plate,76,82,12000000.0,8000.0,23,167,66,1,84.0,70.0,72.0,81.0,34.0,52.0,Argentina,Group J
236804,F. Medina,Facundo Axel Medina,CB,Argentina,1999-05-28,Lens,76,79,9000000.0,24000.0,23,184,77,1,72.0,33.0,60.0,69.0,77.0,76.0,Argentina,Group J
237819,N. Domínguez,Nicolás Martín Domínguez,"CM, CDM",Argentina,1998-06-28,Bologna,76,82,12000000.0,27000.0,24,179,73,1,75.0,66.0,72.0,76.0,72.0,77.0,Argentina,Group J
240744,M. Ojeda,Martín Exequiel Ojeda,"RM, LM",Argentina,1998-11-27,Godoy Cruz,76,82,12000000.0,10000.0,23,179,78,1,83.0,77.0,74.0,76.0,34.0,61.0,Argentina,Group J
245371,T. Almada,Thiago Ezequiel Almada,"CAM, CM, CF",Argentina,2001-04-26,Atlanta United,76,87,17000000.0,7000.0,21,171,62,1,85.0,72.0,71.0,82.0,52.0,62.0,Argentina,Group J
260599,A. Varela,Alan Gonzalo Varela,"CDM, CM",Argentina,2001-07-04,Boca Juniors,76,86,15500000.0,11000.0,20,177,73,1,70.0,59.0,72.0,72.0,72.0,74.0,Argentina,Group J
179765,E. Vecchio,Emiliano Gabriel Vecchio,"CAM, CM",Argentina,1988-11-16,Racing Club,75,75,3500000.0,18000.0,33,178,84,1,67.0,72.0,77.0,74.0,60.0,70.0,Argentina,Group J
190577,S. Blanco,Sebastián Marcelo Blanco,"CAM, LM",Argentina,1988-03-15,Portland Timbers,75,75,2600000.0,9000.0,34,170,68,1,71.0,76.0,74.0,76.0,33.0,66.0,Argentina,Group J
214971,F. Pizzini,Francisco Andrés Pizzini,"RM, LM",Argentina,1993-09-19,Talleres Córdoba,75,75,5500000.0,16000.0,28,178,75,1,80.0,69.0,72.0,78.0,40.0,66.0,Argentina,Group J
215048,J. Burrai,Javier Nicolás Burrai,GK,Argentina,1990-10-09,Barcelona Guayaquil,75,75,3000000.0,950.0,31,189,82,1,,,,,,,Argentina,Group J
215069,R. Rey,Rodrigo Francisco Jesús Rey,GK,Argentina,1991-03-08,Independiente,75,75,3000000.0,11000.0,31,190,76,1,,,,,,,Argentina,Group J
215076,L. Faravelli,Lorenzo Abel Faravelli,"CDM, CM, CF",Argentina,1993-03-29,Independiente del Valle,75,75,4800000.0,1000.0,29,171,70,1,82.0,75.0,73.0,74.0,72.0,69.0,Argentina,Group J
215147,L. Giannetti,Lautaro Daniel Gianetti,CB,Argentina,1993-11-13,Vélez Sarsfield,75,76,5500000.0,15000.0,28,184,79,1,70.0,34.0,54.0,55.0,77.0,77.0,Argentina,Group J
215228,C. Lema,Cristian Franco Lema,CB,Argentina,1990-03-24,Lanús,75,75,3600000.0,15000.0,32,191,93,1,35.0,53.0,58.0,41.0,76.0,82.0,Argentina,Group J
216020,L. Gil,Leonardo Roque Gil,"CM, CDM",Argentina,1991-05-31,Colo-Colo,75,75,4600000.0,8000.0,31,171,69,1,63.0,67.0,77.0,72.0,66.0,77.0,Argentina,Group J
221551,E. Mammana,Emanuel Mammana,"CB, RB",Argentina,1996-02-10,River Plate,75,76,6000000.0,15000.0,26,183,72,1,77.0,42.0,67.0,71.0,75.0,71.0,Argentina,Group J
222511,E. Unsain,Luis Ezequiel Unsain,GK,Argentina,1995-03-09,Defensa y Justicia,75,78,5500000.0,11000.0,27,188,83,1,,,,,,,Argentina,Group J
223248,J. Lucero,Juan Martín Lucero,ST,Argentina,1991-11-30,Colo-Colo,75,75,5500000.0,9000.0,30,182,75,1,74.0,75.0,62.0,71.0,34.0,69.0,Argentina,Group J
224796,J. Rodríguez,Jorge Agustín Rodríguez,"CDM, CM",Argentina,1995-09-15,Estudiantes,75,78,6500000.0,12000.0,26,179,77,1,61.0,60.0,64.0,68.0,74.0,78.0,Argentina,Group J
226377,G. Martínez,Gonzalo Nicolás Martínez,"RM, CAM, LM",Argentina,1993-06-13,Al Nassr,75,75,5500000.0,36000.0,29,172,75,2,78.0,72.0,72.0,80.0,34.0,58.0,Argentina,Group J
227785,C. Guanca,Cristian David Guanca,"CAM, RW, ST",Argentina,1993-03-26,Al Shabab,75,75,5500000.0,33000.0,29,175,72,1,76.0,76.0,72.0,75.0,40.0,70.0,Argentina,Group J
228415,L. Godoy,Leonardo Ezequiel Godoy,"RB, RWB",Argentina,1995-04-28,Estudiantes,75,76,6000000.0,12000.0,27,173,70,1,86.0,57.0,66.0,72.0,69.0,79.0,Argentina,Group J
229749,A. Barboza,Alexander Nahuel Barboza Ullúa,CB,Argentina,1995-03-16,Libertad,75,78,6500000.0,900.0,27,193,92,1,51.0,57.0,60.0,64.0,73.0,87.0,Argentina,Group J
233029,R. Aliendro,Rodrigo Germán Aliendro,"CM, CDM",Argentina,1991-02-16,River Plate,75,75,4600000.0,16000.0,31,173,72,1,73.0,72.0,71.0,78.0,72.0,76.0,Argentina,Group J
237031,B. Cuesta,Bernardo Nicolás Cuesta,ST,Argentina,1988-12-20,Melgar,75,75,3600000.0,1000.0,33,171,76,1,61.0,80.0,55.0,63.0,28.0,73.0,Argentina,Group J
240953,N. Tenaglia,Facundo Nahuel Tenaglia,"RB, CB",Argentina,1996-02-21,Deportivo Alavés,75,78,7000000.0,14000.0,26,181,70,1,71.0,43.0,65.0,72.0,74.0,79.0,Argentina,Group J
241850,M. Retegui,Mateo Retegui,ST,Argentina,1999-04-29,Tigre,75,83,12500000.0,16000.0,23,186,86,1,72.0,76.0,64.0,69.0,36.0,76.0,Argentina,Group J
242835,L. Balerdi,Leonardo Julián Balerdi Rossa,CB,Argentina,1999-01-26,Olympique Marseille,75,81,8000000.0,26000.0,23,187,85,1,66.0,36.0,58.0,63.0,75.0,75.0,Argentina,Group J
244206,N. Pérez,Patricio Nehuen Pérez,CB,Argentina,2000-06-24,Udinese,75,82,10500000.0,13000.0,22,186,75,1,57.0,25.0,47.0,51.0,77.0,74.0,Argentina,Group J
245055,A. Moreno,Aníbal Ismael Moreno,"CDM, CM",Argentina,1999-05-13,Racing Club,75,82,10500000.0,14000.0,23,178,74,1,74.0,65.0,72.0,74.0,70.0,67.0,Argentina,Group J
247450,A. Palavecino,Agustín Palavecino Lamela,"CM, CAM",Argentina,1996-11-09,River Plate,75,77,7000000.0,16000.0,25,179,74,1,77.0,72.0,76.0,79.0,63.0,64.0,Argentina,Group J
252238,A. Velasco,Alan Agustín Velasco,"LM, LW, CAM",Argentina,2002-07-27,Dallas,75,85,12000000.0,5000.0,19,167,63,1,83.0,68.0,70.0,81.0,53.0,61.0,Argentina,Group J
256287,F. Farías,Facundo Hernán Farías,"ST, CF, LM",Argentina,2002-08-28,Colón,75,85,12000000.0,9000.0,19,171,69,1,86.0,72.0,69.0,83.0,39.0,70.0,Argentina,Group J
173857,M. Andújar,Mariano Gonzalo Andújar,GK,Argentina,1983-07-30,Estudiantes,74,74,475000.0,6000.0,38,194,88,2,,,,,,,Argentina,Group J
179847,F. Fazio,Federico Julián Fazio,CB,Argentina,1987-03-17,Salernitana,74,74,1100000.0,15000.0,35,195,85,3,34.0,40.0,54.0,54.0,75.0,72.0,Argentina,Group J
188268,L. Acosta,Lautaro Germán Acosta,"LM, RM, ST",Argentina,1988-03-14,Lanús,74,74,2000000.0,16000.0,34,169,67,1,82.0,69.0,70.0,76.0,52.0,61.0,Argentina,Group J
198145,S. Araujo,Sergio Ezequiel Araújo,"ST, CAM",Argentina,1992-01-28,AEK Athens,74,74,4100000.0,1000.0,30,180,82,1,74.0,75.0,65.0,74.0,41.0,71.0,Argentina,Group J
203864,B. Zuculini,Bruno Zuculini,"CDM, CM",Argentina,1993-04-02,River Plate,74,74,3600000.0,15000.0,29,182,77,1,69.0,65.0,68.0,70.0,72.0,80.0,Argentina,Group J
203872,G. Hauche,Gabriel Agustín Hauche,"RW, LW",Argentina,1986-11-27,Racing Club,74,74,1700000.0,14000.0,35,168,71,1,81.0,71.0,69.0,75.0,43.0,70.0,Argentina,Group J
207441,L. Vietto,Luciano Darío Vietto,"CAM, LW, ST",Argentina,1993-12-05,Al Hilal,74,74,4200000.0,34000.0,28,174,73,2,76.0,71.0,71.0,78.0,45.0,64.0,Argentina,Group J
210950,P. De Blasis,Pablo Ezequiel De Blasis,"CAM, CM",Argentina,1988-02-04,FC Cartagena,74,74,2000000.0,9000.0,34,166,65,1,70.0,72.0,76.0,76.0,63.0,48.0,Argentina,Group J
212214,A. Solari,Augusto Jorge Mateo Solari,"RM, LM",Argentina,1992-01-03,Celta de Vigo,74,74,4100000.0,20000.0,30,180,80,1,85.0,62.0,72.0,75.0,58.0,73.0,Argentina,Group J
212541,L. Vangioni,Leonel Jesús Vangioni,"LB, LWB",Argentina,1987-05-05,Newell's Old Boys,74,74,1300000.0,9000.0,35,181,68,1,77.0,63.0,70.0,70.0,71.0,72.0,Argentina,Group J
214665,J. Ramírez,Juan Edgardo Ramírez,"CM, LM",Argentina,1993-05-25,Boca Juniors,74,74,4100000.0,16000.0,29,174,72,1,81.0,67.0,70.0,80.0,64.0,66.0,Argentina,Group J
214988,L. Miranda,Leonel Ariel Miranda,"CM, CDM",Argentina,1994-01-07,Racing Club,74,74,4200000.0,18000.0,28,173,70,1,75.0,67.0,75.0,76.0,67.0,69.0,Argentina,Group J
215155,F. Zuqui,Fernando Zuqui,"CM, CAM, CDM",Argentina,1991-11-27,Estudiantes,74,74,4000000.0,13000.0,30,173,66,1,73.0,63.0,74.0,74.0,69.0,73.0,Argentina,Group J
215160,F. Angileri,Fabrizio Germán Angileri,"LB, LWB",Argentina,1994-03-15,Getafe,74,74,3800000.0,22000.0,28,184,84,1,78.0,71.0,73.0,72.0,70.0,80.0,Argentina,Group J
215251,G. Herrera,Guido Gabriel Herrera,GK,Argentina,1992-02-29,Talleres Córdoba,74,74,2800000.0,11000.0,30,187,67,1,,,,,,,Argentina,Group J
219576,R. Battaglia,Rodrigo Andrés Battaglia,"CM, CDM",Argentina,1991-07-12,Mallorca,74,74,4000000.0,22000.0,30,187,79,1,60.0,65.0,67.0,70.0,74.0,77.0,Argentina,Group J
219670,G. Piovi,Gonzalo Rubén Piovi,"LB, CB, LWB",Argentina,1994-09-08,Racing Club,74,74,4100000.0,15000.0,27,180,72,1,72.0,56.0,69.0,67.0,71.0,79.0,Argentina,Group J
220715,E. Ponce,Ezequiel Ponce Martínez,ST,Argentina,1997-03-29,Elche,74,78,6000000.0,19000.0,25,180,80,1,76.0,73.0,61.0,74.0,37.0,69.0,Argentina,Group J
224510,W. Bou,Walter Ariel Bou,"ST, CAM, CF",Argentina,1993-08-25,Vélez Sarsfield,74,74,4300000.0,16000.0,28,174,74,1,80.0,75.0,65.0,73.0,49.0,76.0,Argentina,Group J
227274,D. Barbona,David Matías Barbona,"RM, LM",Argentina,1995-02-22,Defensa y Justicia,74,74,4500000.0,14000.0,27,179,69,1,78.0,65.0,72.0,72.0,38.0,67.0,Argentina,Group J
228179,A. Castro,Alexis Castro,"LM, CAM, CM",Argentina,1994-10-18,Tigre,74,74,4500000.0,12000.0,27,183,71,1,77.0,72.0,72.0,75.0,65.0,69.0,Argentina,Group J
232244,S. Ascacíbar,Santiago Lionel Ascacíbar,"CDM, CM",Argentina,1997-02-25,Cremonese,74,78,5500000.0,22000.0,25,168,70,1,69.0,47.0,61.0,69.0,74.0,72.0,Argentina,Group J
233230,K. Mac Allister,Kevin Mac Allister,"CB, RB",Argentina,1997-11-07,Argentinos Juniors,74,77,5000000.0,10000.0,24,175,72,1,76.0,54.0,62.0,72.0,74.0,79.0,Argentina,Group J
233372,B. Merlini,Bautista Merlini,"LM, LW, RM",Argentina,1995-07-04,Libertad,74,74,4600000.0,950.0,26,167,65,1,84.0,66.0,68.0,77.0,41.0,57.0,Argentina,Group J
238332,E. Copetti,Enzo Nahuel Copetti,"ST, RW",Argentina,1996-01-16,Racing Club,74,75,5000000.0,18000.0,26,180,88,1,82.0,72.0,64.0,68.0,50.0,87.0,Argentina,Group J
240963,J. García,Juan Manuel García,ST,Argentina,1992-11-14,Newell's Old Boys,74,74,4200000.0,16000.0,29,183,82,1,78.0,73.0,58.0,68.0,37.0,78.0,Argentina,Group J
241872,S. Barreto,Sergio Damián Barreto,CB,Argentina,1999-04-24,Independiente,74,79,6000000.0,11000.0,23,183,77,1,76.0,30.0,47.0,51.0,73.0,81.0,Argentina,Group J
242287,F. Ortega,Francisco Gabriel Ortega,LB,Argentina,1999-03-19,Vélez Sarsfield,74,81,8000000.0,11000.0,23,177,75,1,89.0,58.0,67.0,76.0,63.0,79.0,Argentina,Group J
246870,E. Díaz,Enzo Hernán Díaz,"LB, CB",Argentina,1995-12-07,Talleres Córdoba,74,75,4500000.0,13000.0,26,175,74,1,73.0,49.0,68.0,72.0,71.0,81.0,Argentina,Group J
256408,S. Simón,Santiago Simón,"RM, CM",Argentina,2002-06-13,River Plate,74,84,9500000.0,11000.0,20,181,74,1,77.0,63.0,72.0,75.0,66.0,72.0,Argentina,Group J
256509,P. Solari,Pablo Solari,"RM, ST, RW",Argentina,2001-03-22,River Plate,74,84,9500000.0,11000.0,21,181,77,1,85.0,72.0,65.0,74.0,26.0,66.0,Argentina,Group J
152912,J. Sand,José Gustavo Sand,ST,Argentina,1980-07-17,Lanús,73,73,,11000.0,41,182,79,1,45.0,77.0,62.0,66.0,37.0,66.0,Argentina,Group J
161938,M. Boselli,Mauro Boselli,ST,Argentina,1985-05-22,Estudiantes,73,73,1000000.0,10000.0,37,181,70,1,54.0,76.0,63.0,65.0,38.0,76.0,Argentina,Group J
173306,C. Ansaldi,Cristian Daniel Ansaldi,"LWB, LB, LM",Argentina,1986-09-20,Parma,73,73,925000.0,3000.0,35,181,76,2,66.0,63.0,73.0,72.0,69.0,66.0,Argentina,Group J
176920,M. Torrén,Miguel Ángel Torrén,CB,Argentina,1988-08-12,Argentinos Juniors,73,73,1500000.0,11000.0,33,176,71,1,69.0,49.0,64.0,59.0,73.0,76.0,Argentina,Group J
178566,J. García,Javier Hernán García,GK,Argentina,1987-01-29,Boca Juniors,73,73,350000.0,7000.0,35,182,78,1,,,,,,,Argentina,Group J
179696,E. Insua,Emiliano Adrián Insúa Zapata,"CB, LWB",Argentina,1989-01-07,Racing Club,73,73,1500000.0,14000.0,33,180,79,2,65.0,59.0,66.0,68.0,72.0,78.0,Argentina,Group J
179751,J. Larrivey,Joaquín Oscar Larrivey,ST,Argentina,1984-08-20,Cosenza,73,73,1000000.0,3000.0,37,186,82,1,50.0,75.0,58.0,61.0,42.0,74.0,Argentina,Group J
183899,P. Piatti,Pablo Daniel Piatti,"RM, LM",Argentina,1989-03-31,Estudiantes,73,73,1900000.0,12000.0,33,163,63,2,75.0,73.0,71.0,75.0,47.0,49.0,Argentina,Group J
183966,F. Roncaglia,Facundo Sebastián Roncaglia,"RB, CB",Argentina,1987-02-10,Boca Juniors,73,73,925000.0,9000.0,35,179,76,2,64.0,53.0,65.0,63.0,75.0,72.0,Argentina,Group J
184252,L. Pratto,Lucas David Pratto,ST,Argentina,1988-06-04,Vélez Sarsfield,73,73,1500000.0,14000.0,34,188,91,2,67.0,71.0,69.0,69.0,58.0,79.0,Argentina,Group J
188938,C. Álvarez,Cristian Darío Álvarez,GK,Argentina,1985-11-13,Real Zaragoza,73,73,350000.0,5000.0,36,186,83,1,,,,,,,Argentina,Group J
191856,H. Barcos,Hernán Barcos,ST,Argentina,1984-04-11,Alianza Lima,73,73,1000000.0,800.0,38,187,91,2,53.0,74.0,66.0,66.0,46.0,71.0,Argentina,Group J
199669,L. González Pirez,Leandro Martín González Pírez,CB,Argentina,1992-02-26,River Plate,73,73,2500000.0,7000.0,30,185,89,1,70.0,48.0,61.0,66.0,71.0,80.0,Argentina,Group J
199940,J. Cuevas,Juan Ezequiel Cuevas,"RW, LW",Argentina,1988-06-04,Everton,73,73,1400000.0,5000.0,34,161,66,1,80.0,65.0,72.0,76.0,48.0,68.0,Argentina,Group J
207440,F. Fragapane,Franco Rodrigo Fragapane,"LM, CAM",Argentina,1993-02-06,Minnesota United,73,73,3000000.0,8000.0,29,167,66,1,88.0,66.0,68.0,76.0,36.0,54.0,Argentina,Group J
210281,C. Pellerano,Cristian Alberto Pellerano,"CDM, CM",Argentina,1982-02-01,Independiente del Valle,73,73,,600.0,40,184,74,1,52.0,65.0,68.0,61.0,70.0,75.0,Argentina,Group J
214777,L. Díaz,Leandro Nicolás Díaz,ST,Argentina,1992-06-06,Lanús,73,73,3000000.0,16000.0,30,180,85,1,69.0,74.0,63.0,68.0,27.0,74.0,Argentina,Group J
214937,L. Villalba,Lucas Hernán Villalba,"CB, LB, LWB",Argentina,1994-08-19,Argentinos Juniors,73,73,2800000.0,11000.0,27,177,73,1,80.0,58.0,67.0,71.0,73.0,75.0,Argentina,Group J
215015,B. Bianchi,Bruno Félix Bianchi Massey,CB,Argentina,1989-02-17,Atlético Tucumán,73,73,1500000.0,10000.0,33,183,79,1,59.0,35.0,57.0,57.0,74.0,77.0,Argentina,Group J
215193,L. Menossi,Lucas Ariel Menossi,CM,Argentina,1992-07-11,Tigre,73,73,3000000.0,11000.0,29,169,70,1,75.0,62.0,71.0,74.0,66.0,70.0,Argentina,Group J
216036,R. Delgado,Rafael Marcelo Delgado,"LB, CB",Argentina,1990-01-13,Colón,73,73,2100000.0,11000.0,32,178,70,1,79.0,65.0,68.0,71.0,70.0,81.0,Argentina,Group J
219536,I. Pussetto,Ignacio Pussetto,ST,Argentina,1995-12-21,Sampdoria,73,74,3600000.0,37000.0,26,180,74,1,76.0,72.0,63.0,76.0,25.0,59.0,Argentina,Group J
219841,N. Figal,Jorge Nicolás Figal,"CB, RB",Argentina,1994-04-03,Boca Juniors,73,74,2900000.0,13000.0,28,181,64,1,73.0,43.0,63.0,68.0,72.0,78.0,Argentina,Group J
221053,E. Gómez,Elías José Gómez,"LB, LWB",Argentina,1994-06-09,River Plate,73,73,2800000.0,13000.0,28,175,79,1,79.0,62.0,70.0,73.0,67.0,77.0,Argentina,Group J
224348,L. Hoyos,Lucas Adrián Hoyos,GK,Argentina,1989-04-29,Newell's Old Boys,73,73,1000000.0,10000.0,33,183,76,1,,,,,,,Argentina,Group J
226170,E. Amor,Emiliano Javier Amor,CB,Argentina,1995-05-16,Colo-Colo,73,75,3200000.0,6000.0,27,190,80,1,54.0,36.0,48.0,53.0,72.0,81.0,Argentina,Group J
227477,F. Altamirano,Facundo Altamirano,GK,Argentina,1996-03-21,Banfield,73,77,3300000.0,10000.0,26,186,78,1,,,,,,,Argentina,Group J
232521,L. Merolla,Lucas Gabriel Merolla,CB,Argentina,1995-06-27,Huracán,73,75,3200000.0,11000.0,27,193,85,1,47.0,26.0,50.0,50.0,74.0,81.0,Argentina,Group J
232646,C. Bravo,Claudio Nicolás Bravo,LB,Argentina,1997-03-13,Portland Timbers,73,76,3700000.0,7000.0,25,170,68,1,77.0,48.0,62.0,69.0,70.0,71.0,Argentina,Group J
232729,C. Tarragona,Cristian Alberto Tarragona,ST,Argentina,1991-04-09,Gimnasia La Plata,73,73,2600000.0,16000.0,31,176,75,1,82.0,72.0,54.0,70.0,43.0,78.0,Argentina,Group J
238194,N. Bustos,Nahuel Lautaro Bustos,"ST, LM",Argentina,1998-07-04,Talleres Córdoba,73,78,4700000.0,71000.0,23,176,64,1,78.0,73.0,66.0,76.0,33.0,69.0,Argentina,Group J
240640,L. Morales,Sandro Leonardo Morales,"CB, RB",Argentina,1991-04-11,Gimnasia La Plata,73,73,2100000.0,13000.0,31,180,72,1,69.0,33.0,54.0,61.0,75.0,76.0,Argentina,Group J
241031,F. Garcés,Facundo Tomás Garcés,CB,Argentina,1999-09-05,Colón,73,79,4400000.0,9000.0,22,188,82,1,58.0,37.0,54.0,56.0,74.0,77.0,Argentina,Group J
246045,P. De la Vega,Pedro De la Vega,"RM, RW, LW",Argentina,2001-02-07,Lanús,73,83,7000000.0,11000.0,21,177,71,1,82.0,70.0,69.0,75.0,50.0,71.0,Argentina,Group J
246423,L. Orellano,Luca Nicolás Orellano,RW,Argentina,2000-03-22,Vélez Sarsfield,73,80,6000000.0,12000.0,22,177,66,1,90.0,68.0,63.0,78.0,33.0,59.0,Argentina,Group J
246885,N. Capaldo,Nicolás Capaldo Toboas,CM,Argentina,1998-09-14,Salzburg,73,79,4800000.0,19000.0,23,177,73,1,76.0,65.0,71.0,72.0,69.0,78.0,Argentina,Group J
256502,A. Molinas,Aaron Nicolás Molinas,"CAM, CM",Argentina,2000-08-02,Boca Juniors,73,81,7000000.0,10000.0,21,175,67,1,72.0,57.0,73.0,76.0,51.0,59.0,Argentina,Group J
142707,L. López,Lisandro López,"ST, CAM",Argentina,1983-03-02,Sarmiento,72,72,800000.0,8000.0,39,174,74,2,63.0,72.0,70.0,72.0,53.0,60.0,Argentina,Group J
143121,J. Sosa,José Ernesto Sosa,"CM, CDM",Argentina,1985-06-19,Estudiantes,72,72,750000.0,8000.0,37,179,72,2,52.0,69.0,79.0,74.0,65.0,60.0,Argentina,Group J
153060,J. Insaurralde,Juan Manuel Insaurralde,CB,Argentina,1984-10-03,Sarmiento,72,72,425000.0,6000.0,37,188,87,1,55.0,53.0,57.0,58.0,71.0,80.0,Argentina,Group J
158956,J. Barroso,Julio Alberto Barroso,CB,Argentina,1985-01-16,Everton,72,72,425000.0,2000.0,37,175,71,1,56.0,56.0,57.0,60.0,74.0,74.0,Argentina,Group J
167665,N. Domingo,Nicolás Mario Domingo,"CDM, CM, CB",Argentina,1985-04-08,Patronato,72,72,450000.0,8000.0,37,174,70,1,41.0,59.0,68.0,67.0,70.0,68.0,Argentina,Group J
172018,J. Maidana,Jonathan Ramón Maidana,CB,Argentina,1985-07-29,River Plate,72,72,425000.0,8000.0,36,185,86,1,35.0,39.0,62.0,51.0,72.0,75.0,Argentina,Group J
184144,N. Gaitán,Osvaldo Nicolás Fabián Gaitán,"CAM, CM",Argentina,1988-02-23,Paços de Ferreira,72,72,1100000.0,8000.0,34,173,66,3,57.0,70.0,74.0,74.0,41.0,46.0,Argentina,Group J
200875,E. Gigliotti,Emmanuel Gigliotti,ST,Argentina,1987-05-20,Nacional,72,72,1000000.0,550.0,35,187,81,1,49.0,74.0,59.0,67.0,41.0,80.0,Argentina,Group J
201988,F. Fernández,Federico Fernández,CB,Argentina,1989-02-21,Elche,72,72,1100000.0,13000.0,33,190,83,2,33.0,30.0,54.0,52.0,74.0,71.0,Argentina,Group J
202331,F. Quignon,Facundo Tomás Quignón,"CDM, CM",Argentina,1993-05-02,Dallas,72,72,2000000.0,6000.0,29,178,73,1,62.0,53.0,66.0,74.0,70.0,74.0,Argentina,Group J
205633,L. Castro,Lucas Nahuel Castro,"CM, CAM",Argentina,1989-04-09,Huracán,72,72,1400000.0,11000.0,33,182,76,2,66.0,68.0,73.0,75.0,64.0,66.0,Argentina,Group J
211489,J. Gómez,Jonathan David Gómez,"CAM, CM",Argentina,1989-12-21,Racing Club,72,72,1900000.0,14000.0,32,171,71,1,72.0,67.0,71.0,75.0,51.0,62.0,Argentina,Group J
213272,L. Cháves,Lucas Abraham Chávez,GK,Argentina,1995-08-09,Huracán,72,73,2100000.0,8000.0,26,178,75,1,,,,,,,Argentina,Group J
214763,P. Goltz,Paolo Duval Goltz,CB,Argentina,1985-05-12,Colón,72,72,425000.0,7000.0,37,184,82,1,54.0,55.0,65.0,58.0,70.0,77.0,Argentina,Group J
214955,E. Mas,Emmanuel Más Sgros,"LB, LWB, LM",Argentina,1989-01-15,Estudiantes,72,72,1200000.0,9000.0,33,180,81,1,78.0,60.0,64.0,69.0,69.0,75.0,Argentina,Group J
214973,L. Villafañez,Lucas Martín Villafáñez,"CAM, CM, LW",Argentina,1991-10-04,APOEL,72,72,2300000.0,950.0,30,171,65,1,73.0,67.0,72.0,75.0,42.0,56.0,Argentina,Group J
214990,M. Catalán,Matías Ezequiel Catalán,"CB, RB",Argentina,1992-08-19,Talleres Córdoba,72,72,2000000.0,11000.0,29,182,78,1,84.0,58.0,63.0,64.0,72.0,76.0,Argentina,Group J
215079,P. Pérez,Pablo Javier Pérez,"CM, CDM",Argentina,1985-08-10,Newell's Old Boys,72,72,750000.0,9000.0,36,177,75,1,54.0,67.0,73.0,71.0,70.0,74.0,Argentina,Group J
215123,A. Aguerre,Alan Joaquín Aguerre,GK,Argentina,1990-08-23,Talleres Córdoba,72,72,1200000.0,9000.0,31,181,76,1,,,,,,,Argentina,Group J
215132,S. Moyano,Sebastián Emanuel Moyano,GK,Argentina,1990-08-26,Unión Santa Fe,72,72,1200000.0,8000.0,31,188,78,1,,,,,,,Argentina,Group J
215148,M. Bíttolo,Mariano Ezequiel Bíttolo,"LB, LWB, LM",Argentina,1990-04-24,Argentinos Juniors,72,72,1600000.0,10000.0,32,170,62,1,76.0,46.0,70.0,70.0,67.0,64.0,Argentina,Group J
215322,J. Silva,Jonathan Cristian Silva,"LB, LWB, CB",Argentina,1994-06-29,Granada,72,72,2100000.0,18000.0,28,179,72,1,70.0,60.0,66.0,71.0,70.0,75.0,Argentina,Group J
215331,L. Jara,Leonardo Rafael Jara,RB,Argentina,1991-05-20,Vélez Sarsfield,72,72,1700000.0,10000.0,31,183,80,1,66.0,54.0,66.0,66.0,70.0,80.0,Argentina,Group J
217805,A. Martín Arias,Alexis Martín Arias,GK,Argentina,1992-07-04,Argentinos Juniors,72,72,1600000.0,8000.0,29,185,79,1,,,,,,,Argentina,Group J
220148,N. Orsini,Nicolás Orsini,ST,Argentina,1994-09-12,Boca Juniors,72,72,2500000.0,13000.0,27,191,90,1,77.0,71.0,57.0,67.0,31.0,74.0,Argentina,Group J
222022,L. Di Plácido,Leonel Di Plácido,"RB, RWB, RM",Argentina,1994-01-28,Lanús,72,72,2100000.0,12000.0,28,176,72,1,86.0,60.0,63.0,73.0,65.0,71.0,Argentina,Group J
223241,M. Benítez,Marcelo Nicolás Benítez,"LB, LM, CM",Argentina,1991-01-13,Defensa y Justicia,72,72,1700000.0,11000.0,31,178,73,1,73.0,65.0,72.0,71.0,67.0,71.0,Argentina,Group J
225282,J. Devecchi,José Antonio Devecchi,GK,Argentina,1995-07-09,San Lorenzo,72,75,2400000.0,8000.0,26,188,83,1,,,,,,,Argentina,Group J
226378,R. Ábila,Ramón Darío Ábila,ST,Argentina,1989-10-14,Colón,72,72,1900000.0,11000.0,32,177,93,1,66.0,71.0,61.0,70.0,32.0,78.0,Argentina,Group J
226385,C. Espinoza,Cristian Omar Espinoza,RM,Argentina,1995-04-03,SJ Earthquakes,72,72,2500000.0,7000.0,27,173,73,1,81.0,64.0,69.0,73.0,42.0,63.0,Argentina,Group J
226671,F. Fattori,Federico Fattori Mouzo,"CDM, CM",Argentina,1992-07-22,Huracán,72,72,2000000.0,10000.0,29,175,70,1,69.0,54.0,68.0,68.0,68.0,72.0,Argentina,Group J
226797,V. Malcorra,Víctor Ignacio Malcorra,"LM, CM",Argentina,1987-07-24,Rosario Central,72,72,1100000.0,13000.0,34,171,74,1,74.0,66.0,73.0,75.0,59.0,69.0,Argentina,Group J
227900,N. Tripichio,Nicolás Martín Tripichio,"RB, CB",Argentina,1996-01-05,Defensa y Justicia,72,73,2500000.0,11000.0,26,175,68,1,78.0,51.0,66.0,71.0,66.0,69.0,Argentina,Group J
231247,B. Cufré,Braian Ezequiel Cufré,"LB, LM",Argentina,1996-12-15,Mallorca,72,75,2900000.0,16000.0,25,178,79,1,78.0,64.0,69.0,69.0,68.0,75.0,Argentina,Group J
